Date,Area,Type,Value,Year,Month
1968-02-01,Eureka,Precipitation,0.1,1968,2
1968-03-01,Eureka,Precipitation,0.12,1968,3
1968-04-01,Eureka,Precipitation,0.01,1968,4
1968-05-01,Eureka,Precipitation,0.03,1968,5
1968-06-01,Eureka,Precipitation,0.01,1968,6
1968-07-01,Eureka,Precipitation,0,1968,7
1968-08-01,Eureka,Precipitation,0.06,1968,8
1968-09-01,Eureka,Precipitation,0.02,1968,9
1968-10-01,Eureka,Precipitation,0.09,1968,10
1968-11-01,Eureka,Precipitation,0.2,1968,11
1968-12-01,Eureka,Precipitation,0.27,1968,12
1969-01-01,Eureka,Precipitation,0.45,1969,1
1969-02-01,Eureka,Precipitation,0.28,1969,2
1969-03-01,Eureka,Precipitation,0.05,1969,3
1969-04-01,Eureka,Precipitation,0.11,1969,4
1969-05-01,Eureka,Precipitation,0.03,1969,5
1969-06-01,Eureka,Precipitation,0.01,1969,6
1969-07-01,Eureka,Precipitation,0,1969,7
1969-08-01,Eureka,Precipitation,NA,1969,8
1969-09-01,Eureka,Precipitation,0.01,1969,9
1969-10-01,Eureka,Precipitation,0.1,1969,10
1969-11-01,Eureka,Precipitation,0.12,1969,11
1969-12-01,Eureka,Precipitation,0.31,1969,12
1970-01-01,Eureka,Precipitation,0.4,1970,1
1970-02-01,Eureka,Precipitation,0.11,1970,2
1970-03-01,Eureka,Precipitation,0.09,1970,3
1970-04-01,Eureka,Precipitation,0.05,1970,4
1970-05-01,Eureka,Precipitation,0.04,1970,5
1970-06-01,Eureka,Precipitation,0.01,1970,6
1970-07-01,Eureka,Precipitation,NA,1970,7
1970-08-01,Eureka,Precipitation,NA,1970,8
1970-09-01,Eureka,Precipitation,0.01,1970,9
1970-10-01,Eureka,Precipitation,0.07,1970,10
1970-11-01,Eureka,Precipitation,0.44,1970,11
1970-12-01,Eureka,Precipitation,0.33,1970,12
1971-01-01,Eureka,Precipitation,0.17,1971,1
1971-02-01,Eureka,Precipitation,0.12,1971,2
1971-03-01,Eureka,Precipitation,0.26,1971,3
1971-04-01,Eureka,Precipitation,0.1,1971,4
1971-05-01,Eureka,Precipitation,0.04,1971,5
1971-06-01,Eureka,Precipitation,0.05,1971,6
1971-07-01,Eureka,Precipitation,0.01,1971,7
1971-08-01,Eureka,Precipitation,0.02,1971,8
1971-09-01,Eureka,Precipitation,0.07,1971,9
1971-10-01,Eureka,Precipitation,0.03,1971,10
1971-11-01,Eureka,Precipitation,0.21,1971,11
1971-12-01,Eureka,Precipitation,0.21,1971,12
1972-01-01,Eureka,Precipitation,0.26,1972,1
1972-02-01,Eureka,Precipitation,0.2,1972,2
1972-03-01,Eureka,Precipitation,0.16,1972,3
1972-04-01,Eureka,Precipitation,0.08,1972,4
1972-05-01,Eureka,Precipitation,0.04,1972,5
1972-06-01,Eureka,Precipitation,0.03,1972,6
1972-07-01,Eureka,Precipitation,0,1972,7
1972-08-01,Eureka,Precipitation,0,1972,8
1972-09-01,Eureka,Precipitation,0.04,1972,9
1972-10-01,Eureka,Precipitation,0.06,1972,10
1972-11-01,Eureka,Precipitation,0.18,1972,11
1972-12-01,Eureka,Precipitation,0.24,1972,12
1973-01-01,Eureka,Precipitation,0.21,1973,1
1973-02-01,Eureka,Precipitation,0.14,1973,2
1973-03-01,Eureka,Precipitation,0.23,1973,3
1973-04-01,Eureka,Precipitation,0.01,1973,4
1973-05-01,Eureka,Precipitation,0.03,1973,5
1973-06-01,Eureka,Precipitation,0.01,1973,6
1973-07-01,Eureka,Precipitation,NA,1973,7
1973-08-01,Eureka,Precipitation,0,1973,8
1973-09-01,Eureka,Precipitation,0.08,1973,9
1973-10-01,Eureka,Precipitation,0.13,1973,10
1973-11-01,Eureka,Precipitation,0.55,1973,11
1973-12-01,Eureka,Precipitation,0.23,1973,12
1974-01-01,Eureka,Precipitation,0.19,1974,1
1974-02-01,Eureka,Precipitation,0.21,1974,2
1974-03-01,Eureka,Precipitation,0.23,1974,3
1974-04-01,Eureka,Precipitation,0.11,1974,4
1974-05-01,Eureka,Precipitation,0.01,1974,5
1974-06-01,Eureka,Precipitation,0.01,1974,6
1974-07-01,Eureka,Precipitation,0,1974,7
1974-08-01,Eureka,Precipitation,0.01,1974,8
1974-09-01,Eureka,Precipitation,NA,1974,9
1974-10-01,Eureka,Precipitation,0.06,1974,10
1974-11-01,Eureka,Precipitation,0.09,1974,11
1974-12-01,Eureka,Precipitation,0.21,1974,12
1975-01-01,Eureka,Precipitation,0.17,1975,1
1975-02-01,Eureka,Precipitation,0.27,1975,2
1975-03-01,Eureka,Precipitation,0.35,1975,3
1975-04-01,Eureka,Precipitation,0.11,1975,4
1975-05-01,Eureka,Precipitation,0.03,1975,5
1975-06-01,Eureka,Precipitation,0.02,1975,6
1975-07-01,Eureka,Precipitation,0,1975,7
1975-08-01,Eureka,Precipitation,0.02,1975,8
1975-09-01,Eureka,Precipitation,0,1975,9
1975-10-01,Eureka,Precipitation,0.22,1975,10
1975-11-01,Eureka,Precipitation,0.16,1975,11
1975-12-01,Eureka,Precipitation,0.17,1975,12
1976-01-01,Eureka,Precipitation,0.06,1976,1
1976-02-01,Eureka,Precipitation,0.26,1976,2
1976-03-01,Eureka,Precipitation,0.1,1976,3
1976-04-01,Eureka,Precipitation,0.09,1976,4
1976-05-01,Eureka,Precipitation,0.02,1976,5
1976-06-01,Eureka,Precipitation,0,1976,6
1976-07-01,Eureka,Precipitation,0.01,1976,7
1976-08-01,Eureka,Precipitation,0.05,1976,8
1976-09-01,Eureka,Precipitation,0,1976,9
1976-10-01,Eureka,Precipitation,0.01,1976,10
1976-11-01,Eureka,Precipitation,0.1,1976,11
1976-12-01,Eureka,Precipitation,0.02,1976,12
1977-01-01,Eureka,Precipitation,0.06,1977,1
1977-02-01,Eureka,Precipitation,0.08,1977,2
1977-03-01,Eureka,Precipitation,0.14,1977,3
1977-04-01,Eureka,Precipitation,0.04,1977,4
1977-05-01,Eureka,Precipitation,0.07,1977,5
1977-06-01,Eureka,Precipitation,0,1977,6
1977-07-01,Eureka,Precipitation,NA,1977,7
1977-08-01,Eureka,Precipitation,0.01,1977,8
1977-09-01,Eureka,Precipitation,0.11,1977,9
1977-10-01,Eureka,Precipitation,0.09,1977,10
1977-11-01,Eureka,Precipitation,0.15,1977,11
1977-12-01,Eureka,Precipitation,0.21,1977,12
1978-01-01,Eureka,Precipitation,0.15,1978,1
1978-02-01,Eureka,Precipitation,0.22,1978,2
1978-03-01,Eureka,Precipitation,0.09,1978,3
1978-04-01,Eureka,Precipitation,0.14,1978,4
1978-05-01,Eureka,Precipitation,0.03,1978,5
1978-06-01,Eureka,Precipitation,0.01,1978,6
1978-07-01,Eureka,Precipitation,0,1978,7
1978-08-01,Eureka,Precipitation,0.02,1978,8
1978-09-01,Eureka,Precipitation,0.09,1978,9
1978-10-01,Eureka,Precipitation,0,1978,10
1978-11-01,Eureka,Precipitation,0.08,1978,11
1978-12-01,Eureka,Precipitation,0.04,1978,12
1979-01-01,Eureka,Precipitation,0.12,1979,1
1979-02-01,Eureka,Precipitation,0.22,1979,2
1979-03-01,Eureka,Precipitation,0.05,1979,3
1979-04-01,Eureka,Precipitation,0.13,1979,4
1979-05-01,Eureka,Precipitation,0.07,1979,5
1979-06-01,Eureka,Precipitation,0,1979,6
1979-07-01,Eureka,Precipitation,0.01,1979,7
1979-08-01,Eureka,Precipitation,0,1979,8
1979-09-01,Eureka,Precipitation,0.04,1979,9
1979-10-01,Eureka,Precipitation,0.2,1979,10
1979-11-01,Eureka,Precipitation,0.21,1979,11
1979-12-01,Eureka,Precipitation,0.12,1979,12
1980-01-01,Eureka,Precipitation,0.1,1980,1
1980-02-01,Eureka,Precipitation,0.16,1980,2
1980-03-01,Eureka,Precipitation,0.2,1980,3
1980-04-01,Eureka,Precipitation,0.14,1980,4
1980-05-01,Eureka,Precipitation,0.05,1980,5
1980-06-01,Eureka,Precipitation,0.01,1980,6
1980-07-01,Eureka,Precipitation,NA,1980,7
1980-08-01,Eureka,Precipitation,0,1980,8
1980-09-01,Eureka,Precipitation,0,1980,9
1980-10-01,Eureka,Precipitation,0.04,1980,10
1980-11-01,Eureka,Precipitation,0.08,1980,11
1980-12-01,Eureka,Precipitation,0.2,1980,12
1981-01-01,Eureka,Precipitation,0.25,1981,1
1981-02-01,Eureka,Precipitation,0.13,1981,2
1981-03-01,Eureka,Precipitation,0.15,1981,3
1981-04-01,Eureka,Precipitation,0.02,1981,4
1981-05-01,Eureka,Precipitation,0.07,1981,5
1981-06-01,Eureka,Precipitation,0.02,1981,6
1981-07-01,Eureka,Precipitation,NA,1981,7
1981-08-01,Eureka,Precipitation,0,1981,8
1981-09-01,Eureka,Precipitation,0.03,1981,9
1981-10-01,Eureka,Precipitation,0.12,1981,10
1981-11-01,Eureka,Precipitation,0.31,1981,11
1981-12-01,Eureka,Precipitation,0.32,1981,12
1982-01-01,Eureka,Precipitation,0.15,1982,1
1982-02-01,Eureka,Precipitation,0.21,1982,2
1982-03-01,Eureka,Precipitation,0.23,1982,3
1982-04-01,Eureka,Precipitation,0.2,1982,4
1982-05-01,Eureka,Precipitation,0,1982,5
1982-06-01,Eureka,Precipitation,0.03,1982,6
1982-07-01,Eureka,Precipitation,0,1982,7
1982-08-01,Eureka,Precipitation,0,1982,8
1982-09-01,Eureka,Precipitation,0.02,1982,9
1982-10-01,Eureka,Precipitation,0.16,1982,10
1982-11-01,Eureka,Precipitation,0.26,1982,11
1982-12-01,Eureka,Precipitation,0.33,1982,12
1983-01-01,Eureka,Precipitation,0.27,1983,1
1983-02-01,Eureka,Precipitation,0.33,1983,2
1983-03-01,Eureka,Precipitation,0.35,1983,3
1983-04-01,Eureka,Precipitation,0.18,1983,4
1983-05-01,Eureka,Precipitation,0.04,1983,5
1983-06-01,Eureka,Precipitation,0.02,1983,6
1983-07-01,Eureka,Precipitation,0.03,1983,7
1983-08-01,Eureka,Precipitation,0.11,1983,8
1983-09-01,Eureka,Precipitation,0.03,1983,9
1983-10-01,Eureka,Precipitation,0.06,1983,10
1983-11-01,Eureka,Precipitation,0.35,1983,11
1983-12-01,Eureka,Precipitation,0.46,1983,12
1984-01-01,Eureka,Precipitation,0.02,1984,1
1984-02-01,Eureka,Precipitation,0.18,1984,2
1984-03-01,Eureka,Precipitation,0.15,1984,3
1984-04-01,Eureka,Precipitation,0.09,1984,4
1984-05-01,Eureka,Precipitation,0.08,1984,5
1984-06-01,Eureka,Precipitation,0.04,1984,6
1984-07-01,Eureka,Precipitation,0,1984,7
1984-08-01,Eureka,Precipitation,0,1984,8
1984-09-01,Eureka,Precipitation,0.02,1984,9
1984-10-01,Eureka,Precipitation,0.12,1984,10
1984-11-01,Eureka,Precipitation,0.51,1984,11
1984-12-01,Eureka,Precipitation,0.14,1984,12
1985-01-01,Eureka,Precipitation,0.02,1985,1
1985-02-01,Eureka,Precipitation,0.13,1985,2
1985-03-01,Eureka,Precipitation,0.15,1985,3
1985-04-01,Eureka,Precipitation,0.02,1985,4
1985-05-01,Eureka,Precipitation,0.04,1985,5
1985-06-01,Eureka,Precipitation,0.03,1985,6
1985-07-01,Eureka,Precipitation,0,1985,7
1985-08-01,Eureka,Precipitation,0.02,1985,8
1985-09-01,Eureka,Precipitation,0.04,1985,9
1985-10-01,Eureka,Precipitation,0.13,1985,10
1985-11-01,Eureka,Precipitation,0.1,1985,11
1985-12-01,Eureka,Precipitation,0.09,1985,12
1986-01-01,Eureka,Precipitation,0.23,1986,1
1986-02-01,Eureka,Precipitation,0.36,1986,2
1986-03-01,Eureka,Precipitation,0.2,1986,3
1986-04-01,Eureka,Precipitation,0.05,1986,4
1986-05-01,Eureka,Precipitation,0.08,1986,5
1986-06-01,Eureka,Precipitation,0.01,1986,6
1986-07-01,Eureka,Precipitation,0,1986,7
1986-08-01,Eureka,Precipitation,NA,1986,8
1986-09-01,Eureka,Precipitation,0.09,1986,9
1986-10-01,Eureka,Precipitation,0.06,1986,10
1986-11-01,Eureka,Precipitation,0.06,1986,11
1986-12-01,Eureka,Precipitation,0.12,1986,12
1987-01-01,Eureka,Precipitation,0.21,1987,1
1987-02-01,Eureka,Precipitation,0.12,1987,2
1987-03-01,Eureka,Precipitation,0.2,1987,3
1987-04-01,Eureka,Precipitation,0.04,1987,4
1987-05-01,Eureka,Precipitation,0.01,1987,5
1987-06-01,Eureka,Precipitation,0.01,1987,6
1987-07-01,Eureka,Precipitation,0.01,1987,7
1987-08-01,Eureka,Precipitation,0,1987,8
1987-09-01,Eureka,Precipitation,0,1987,9
1987-10-01,Eureka,Precipitation,0.03,1987,10
1987-11-01,Eureka,Precipitation,0.14,1987,11
1987-12-01,Eureka,Precipitation,0.35,1987,12
1988-01-01,Eureka,Precipitation,0.23,1988,1
1988-02-01,Eureka,Precipitation,0.02,1988,2
1988-03-01,Eureka,Precipitation,0.04,1988,3
1988-04-01,Eureka,Precipitation,0.07,1988,4
1988-05-01,Eureka,Precipitation,0.09,1988,5
1988-06-01,Eureka,Precipitation,0.07,1988,6
1988-07-01,Eureka,Precipitation,0,1988,7
1988-08-01,Eureka,Precipitation,NA,1988,8
1988-09-01,Eureka,Precipitation,0,1988,9
1988-10-01,Eureka,Precipitation,0.01,1988,10
1988-11-01,Eureka,Precipitation,0.3,1988,11
1988-12-01,Eureka,Precipitation,0.2,1988,12
1989-01-01,Eureka,Precipitation,0.15,1989,1
1989-02-01,Eureka,Precipitation,0.1,1989,2
1989-03-01,Eureka,Precipitation,0.25,1989,3
1989-04-01,Eureka,Precipitation,0.07,1989,4
1989-05-01,Eureka,Precipitation,0.05,1989,5
1989-06-01,Eureka,Precipitation,0.01,1989,6
1989-07-01,Eureka,Precipitation,0,1989,7
1989-08-01,Eureka,Precipitation,0,1989,8
1989-09-01,Eureka,Precipitation,0.03,1989,9
1989-10-01,Eureka,Precipitation,0.09,1989,10
1989-11-01,Eureka,Precipitation,0.05,1989,11
1989-12-01,Eureka,Precipitation,0.03,1989,12
1990-01-01,Eureka,Precipitation,0.23,1990,1
1990-02-01,Eureka,Precipitation,0.16,1990,2
1990-03-01,Eureka,Precipitation,0.11,1990,3
1990-04-01,Eureka,Precipitation,0.05,1990,4
1990-05-01,Eureka,Precipitation,0.12,1990,5
1990-06-01,Eureka,Precipitation,0.01,1990,6
1990-07-01,Eureka,Precipitation,0.01,1990,7
1990-08-01,Eureka,Precipitation,0.02,1990,8
1990-09-01,Eureka,Precipitation,0.01,1990,9
1990-10-01,Eureka,Precipitation,0.06,1990,10
1990-11-01,Eureka,Precipitation,0.1,1990,11
1990-12-01,Eureka,Precipitation,0.09,1990,12
1991-01-01,Eureka,Precipitation,0.05,1991,1
1991-02-01,Eureka,Precipitation,0.1,1991,2
1991-03-01,Eureka,Precipitation,0.22,1991,3
1991-04-01,Eureka,Precipitation,0.08,1991,4
1991-05-01,Eureka,Precipitation,0.07,1991,5
1991-06-01,Eureka,Precipitation,0.01,1991,6
1991-07-01,Eureka,Precipitation,0.04,1991,7
1991-08-01,Eureka,Precipitation,0.01,1991,8
1991-09-01,Eureka,Precipitation,NA,1991,9
1991-10-01,Eureka,Precipitation,0.03,1991,10
1991-11-01,Eureka,Precipitation,0.07,1991,11
1991-12-01,Eureka,Precipitation,0.08,1991,12
1992-01-01,Eureka,Precipitation,0.13,1992,1
1992-02-01,Eureka,Precipitation,0.13,1992,2
1992-03-01,Eureka,Precipitation,0.11,1992,3
1992-04-01,Eureka,Precipitation,0.08,1992,4
1992-05-01,Eureka,Precipitation,0,1992,5
1992-06-01,Eureka,Precipitation,0.04,1992,6
1992-07-01,Eureka,Precipitation,0.01,1992,7
1992-08-01,Eureka,Precipitation,0,1992,8
1992-09-01,Eureka,Precipitation,0.01,1992,9
1992-10-01,Eureka,Precipitation,0.07,1992,10
1992-11-01,Eureka,Precipitation,0.07,1992,11
1992-12-01,Eureka,Precipitation,0.3,1992,12
1993-01-01,Eureka,Precipitation,0.23,1993,1
1993-02-01,Eureka,Precipitation,0.21,1993,2
1993-03-01,Eureka,Precipitation,0.15,1993,3
1993-04-01,Eureka,Precipitation,0.2,1993,4
1993-05-01,Eureka,Precipitation,0.14,1993,5
1993-06-01,Eureka,Precipitation,0.04,1993,6
1993-07-01,Eureka,Precipitation,0.01,1993,7
1993-08-01,Eureka,Precipitation,0.02,1993,8
1993-09-01,Eureka,Precipitation,0,1993,9
1993-10-01,Eureka,Precipitation,0.02,1993,10
1993-11-01,Eureka,Precipitation,0.05,1993,11
1993-12-01,Eureka,Precipitation,0.23,1993,12
1994-01-01,Eureka,Precipitation,0.16,1994,1
1994-02-01,Eureka,Precipitation,0.25,1994,2
1994-03-01,Eureka,Precipitation,0.07,1994,3
1994-04-01,Eureka,Precipitation,0.11,1994,4
1994-05-01,Eureka,Precipitation,0.04,1994,5
1994-06-01,Eureka,Precipitation,0.02,1994,6
1994-07-01,Eureka,Precipitation,0,1994,7
1994-08-01,Eureka,Precipitation,NA,1994,8
1994-09-01,Eureka,Precipitation,0,1994,9
1994-10-01,Eureka,Precipitation,0.02,1994,10
1994-11-01,Eureka,Precipitation,0.27,1994,11
1994-12-01,Eureka,Precipitation,0.23,1994,12
1995-01-01,Eureka,Precipitation,0.41,1995,1
1995-02-01,Eureka,Precipitation,0.05,1995,2
1995-03-01,Eureka,Precipitation,0.36,1995,3
1995-04-01,Eureka,Precipitation,0.25,1995,4
1995-05-01,Eureka,Precipitation,0.04,1995,5
1995-06-01,Eureka,Precipitation,0.06,1995,6
1995-07-01,Eureka,Precipitation,0,1995,7
1995-08-01,Eureka,Precipitation,0.01,1995,8
1995-09-01,Eureka,Precipitation,0.02,1995,9
1995-10-01,Eureka,Precipitation,0.02,1995,10
1995-11-01,Eureka,Precipitation,0.08,1995,11
1995-12-01,Eureka,Precipitation,0.37,1995,12
1996-01-01,Eureka,Precipitation,0.35,1996,1
1996-02-01,Eureka,Precipitation,0.28,1996,2
1996-03-01,Eureka,Precipitation,0.11,1996,3
1996-04-01,Eureka,Precipitation,0.15,1996,4
1996-05-01,Eureka,Precipitation,0.08,1996,5
1996-06-01,Eureka,Precipitation,0,1996,6
1996-07-01,Eureka,Precipitation,0,1996,7
1996-08-01,Eureka,Precipitation,NA,1996,8
1996-09-01,Eureka,Precipitation,0.04,1996,9
1996-10-01,Eureka,Precipitation,0.11,1996,10
1996-11-01,Eureka,Precipitation,0.17,1996,11
1996-12-01,Eureka,Precipitation,0.69,1996,12
1997-01-01,Eureka,Precipitation,0.28,1997,1
1997-02-01,Eureka,Precipitation,0.09,1997,2
1997-03-01,Eureka,Precipitation,0.09,1997,3
1997-04-01,Eureka,Precipitation,0.1,1997,4
1997-05-01,Eureka,Precipitation,0.03,1997,5
1997-06-01,Eureka,Precipitation,0.04,1997,6
1997-07-01,Eureka,Precipitation,NA,1997,7
1997-08-01,Eureka,Precipitation,0.03,1997,8
1997-09-01,Eureka,Precipitation,0.07,1997,9
1997-10-01,Eureka,Precipitation,0.09,1997,10
1997-11-01,Eureka,Precipitation,0.25,1997,11
1997-12-01,Eureka,Precipitation,0.15,1997,12
1998-01-01,Eureka,Precipitation,0.43,1998,1
1998-02-01,Eureka,Precipitation,0.5,1998,2
1998-03-01,Eureka,Precipitation,0.25,1998,3
1998-04-01,Eureka,Precipitation,0.07,1998,4
1998-05-01,Eureka,Precipitation,0.1,1998,5
1998-06-01,Eureka,Precipitation,0.01,1998,6
1998-07-01,Eureka,Precipitation,0.01,1998,7
1998-08-01,Eureka,Precipitation,0,1998,8
1998-09-01,Eureka,Precipitation,0,1998,9
1998-10-01,Eureka,Precipitation,0.1,1998,10
1998-11-01,Eureka,Precipitation,0.47,1998,11
1998-12-01,Eureka,Precipitation,0.17,1998,12
1999-01-01,Eureka,Precipitation,0.14,1999,1
1999-02-01,Eureka,Precipitation,0.37,1999,2
1999-03-01,Eureka,Precipitation,0.29,1999,3
1999-04-01,Eureka,Precipitation,0.06,1999,4
1999-05-01,Eureka,Precipitation,0.05,1999,5
1999-06-01,Eureka,Precipitation,0.01,1999,6
1999-07-01,Eureka,Precipitation,0,1999,7
1999-08-01,Eureka,Precipitation,0.01,1999,8
1999-09-01,Eureka,Precipitation,0,1999,9
1999-10-01,Eureka,Precipitation,0.05,1999,10
1999-11-01,Eureka,Precipitation,0.25,1999,11
1999-12-01,Eureka,Precipitation,0.1,1999,12
2000-01-01,Eureka,Precipitation,0.31,2000,1
2000-02-01,Eureka,Precipitation,0.24,2000,2
2000-03-01,Eureka,Precipitation,0.09,2000,3
2000-04-01,Eureka,Precipitation,0.07,2000,4
2000-05-01,Eureka,Precipitation,0.06,2000,5
2000-06-01,Eureka,Precipitation,0.02,2000,6
2000-07-01,Eureka,Precipitation,0,2000,7
2000-08-01,Eureka,Precipitation,NA,2000,8
2000-09-01,Eureka,Precipitation,0.02,2000,9
2000-10-01,Eureka,Precipitation,0.1,2000,10
2000-11-01,Eureka,Precipitation,0.12,2000,11
2000-12-01,Eureka,Precipitation,0.06,2000,12
2001-01-01,Eureka,Precipitation,0.12,2001,1
2001-02-01,Eureka,Precipitation,0.13,2001,2
2001-03-01,Eureka,Precipitation,0.08,2001,3
2001-04-01,Eureka,Precipitation,0.08,2001,4
2001-05-01,Eureka,Precipitation,0.02,2001,5
2001-06-01,Eureka,Precipitation,0.02,2001,6
2001-07-01,Eureka,Precipitation,0.01,2001,7
2001-08-01,Eureka,Precipitation,0.01,2001,8
2001-09-01,Eureka,Precipitation,0.01,2001,9
2001-10-01,Eureka,Precipitation,0.03,2001,10
2001-11-01,Eureka,Precipitation,0.26,2001,11
2001-12-01,Eureka,Precipitation,0.37,2001,12
2002-01-01,Eureka,Precipitation,0.21,2002,1
2002-02-01,Eureka,Precipitation,0.21,2002,2
2002-03-01,Eureka,Precipitation,0.14,2002,3
2002-04-01,Eureka,Precipitation,0.08,2002,4
2002-05-01,Eureka,Precipitation,0.02,2002,5
2002-06-01,Eureka,Precipitation,0.01,2002,6
2002-07-01,Eureka,Precipitation,0,2002,7
2002-08-01,Eureka,Precipitation,0,2002,8
2002-09-01,Eureka,Precipitation,0,2002,9
2002-10-01,Eureka,Precipitation,0,2002,10
2002-11-01,Eureka,Precipitation,0.09,2002,11
2002-12-01,Eureka,Precipitation,0.75,2002,12
2003-01-01,Eureka,Precipitation,0.18,2003,1
2003-02-01,Eureka,Precipitation,0.14,2003,2
2003-03-01,Eureka,Precipitation,0.16,2003,3
2003-04-01,Eureka,Precipitation,0.38,2003,4
2003-05-01,Eureka,Precipitation,0.06,2003,5
2003-06-01,Eureka,Precipitation,0,2003,6
2003-07-01,Eureka,Precipitation,0,2003,7
2003-08-01,Eureka,Precipitation,0.02,2003,8
2003-09-01,Eureka,Precipitation,0.01,2003,9
2003-10-01,Eureka,Precipitation,0.02,2003,10
2003-11-01,Eureka,Precipitation,0.19,2003,11
2003-12-01,Eureka,Precipitation,0.37,2003,12
2004-01-01,Eureka,Precipitation,0.2,2004,1
2004-02-01,Eureka,Precipitation,0.28,2004,2
2004-03-01,Eureka,Precipitation,0.08,2004,3
2004-04-01,Eureka,Precipitation,0.06,2004,4
2004-05-01,Eureka,Precipitation,0.04,2004,5
2004-06-01,Eureka,Precipitation,0,2004,6
2004-07-01,Eureka,Precipitation,0,2004,7
2004-08-01,Eureka,Precipitation,0.01,2004,8
2004-09-01,Eureka,Precipitation,0.02,2004,9
2004-10-01,Eureka,Precipitation,0.18,2004,10
2004-11-01,Eureka,Precipitation,0.06,2004,11
2004-12-01,Eureka,Precipitation,0.3,2004,12
2005-01-01,Eureka,Precipitation,0.19,2005,1
2005-02-01,Eureka,Precipitation,0.09,2005,2
2005-03-01,Eureka,Precipitation,0.2,2005,3
2005-04-01,Eureka,Precipitation,0.16,2005,4
2005-05-01,Eureka,Precipitation,0.13,2005,5
2005-06-01,Eureka,Precipitation,0.1,2005,6
2005-07-01,Eureka,Precipitation,0,2005,7
2005-08-01,Eureka,Precipitation,0,2005,8
2005-09-01,Eureka,Precipitation,0,2005,9
2005-10-01,Eureka,Precipitation,0.08,2005,10
2005-11-01,Eureka,Precipitation,0.28,2005,11
2005-12-01,Eureka,Precipitation,0.41,2005,12
2006-01-01,Eureka,Precipitation,0.39,2006,1
2006-02-01,Eureka,Precipitation,0.23,2006,2
2006-03-01,Eureka,Precipitation,0.36,2006,3
2006-04-01,Eureka,Precipitation,0.14,2006,4
2006-05-01,Eureka,Precipitation,0.03,2006,5
2006-06-01,Eureka,Precipitation,0.01,2006,6
2006-07-01,Eureka,Precipitation,0,2006,7
2006-08-01,Eureka,Precipitation,NA,2006,8
2006-09-01,Eureka,Precipitation,0,2006,9
2006-10-01,Eureka,Precipitation,0.02,2006,10
2006-11-01,Eureka,Precipitation,0.25,2006,11
2006-12-01,Eureka,Precipitation,0.23,2006,12
2007-01-01,Eureka,Precipitation,0.06,2007,1
2007-02-01,Eureka,Precipitation,0.42,2007,2
2007-03-01,Eureka,Precipitation,0.08,2007,3
2007-04-01,Eureka,Precipitation,0.09,2007,4
2007-05-01,Eureka,Precipitation,0.03,2007,5
2007-06-01,Eureka,Precipitation,0.02,2007,6
2007-07-01,Eureka,Precipitation,0.03,2007,7
2007-08-01,Eureka,Precipitation,0,2007,8
2007-09-01,Eureka,Precipitation,0.02,2007,9
2007-10-01,Eureka,Precipitation,0.16,2007,10
2007-11-01,Eureka,Precipitation,0.08,2007,11
2007-12-01,Eureka,Precipitation,0.24,2007,12
2008-01-01,Eureka,Precipitation,0.31,2008,1
2008-02-01,Eureka,Precipitation,0.09,2008,2
2008-03-01,Eureka,Precipitation,0.1,2008,3
2008-04-01,Eureka,Precipitation,0.07,2008,4
2008-05-01,Eureka,Precipitation,0,2008,5
2008-06-01,Eureka,Precipitation,0.01,2008,6
2008-07-01,Eureka,Precipitation,0,2008,7
2008-08-01,Eureka,Precipitation,0.02,2008,8
2008-09-01,Eureka,Precipitation,0,2008,9
2008-10-01,Eureka,Precipitation,0.03,2008,10
2008-11-01,Eureka,Precipitation,0.14,2008,11
2008-12-01,Eureka,Precipitation,0.21,2008,12
2009-01-01,Eureka,Precipitation,0.05,2009,1
2009-02-01,Eureka,Precipitation,0.22,2009,2
2009-03-01,Eureka,Precipitation,0.18,2009,3
2009-04-01,Eureka,Precipitation,0.04,2009,4
2009-05-01,Eureka,Precipitation,0.09,2009,5
2009-06-01,Eureka,Precipitation,0.01,2009,6
2009-07-01,Eureka,Precipitation,0,2009,7
2009-08-01,Eureka,Precipitation,0,2009,8
2009-09-01,Eureka,Precipitation,0.03,2009,9
2009-10-01,Eureka,Precipitation,0.06,2009,10
2009-11-01,Eureka,Precipitation,0.14,2009,11
2009-12-01,Eureka,Precipitation,0.13,2009,12
2010-01-01,Eureka,Precipitation,0.3,2010,1
2010-02-01,Eureka,Precipitation,0.15,2010,2
2010-03-01,Eureka,Precipitation,0.2,2010,3
2010-04-01,Eureka,Precipitation,0.26,2010,4
